neon_taxonID,neon_lookup_group,is_biorepo_mapped,biorepo_tid,scientificName_biorepo,taxonRank_biorepo,verbatimScientificName_biorepo_map,biorepo_organism,biorepo_kingdom,biorepo_subkingdom,biorepo_division,biorepo_subdivision,biorepo_superclass,biorepo_class,biorepo_subclass,biorepo_order,biorepo_suborder,biorepo_superfamily,biorepo_family,biorepo_subfamily,biorepo_tribe,biorepo_subtribe,biorepo_genus,biorepo_subgenus,biorepo_section,biorepo_subsection,biorepo_species,biorepo_subspecies,biorepo_variety,biorepo_subvariety,biorepo_form,biorepo_subform,biorepo_cultivated,biorepo_complex/group
CULPEC,MOSQUITO,True,81121,Culex peccator,,Culex peccator,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex peccator,,,,,,,
CULPIL,MOSQUITO,True,81015,Culex pilosus,,Culex pilosus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex pilosus,,,,,,,
CULPIP,MOSQUITO,True,81013,Culex pipiens,,Culex pipiens,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex pipiens,,,,,,,
CULPIP2,MOSQUITO,True,146680,Culex pipiens pallens,,Culex pipiens pallens,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex pipiens,Culex pipiens pallens,,,,,,
CULPIP3,MOSQUITO,True,146681,Culex pipiens pipiens,,Culex pipiens pipiens,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex pipiens,Culex pipiens pipiens,,,,,,
CULQUI,MOSQUITO,True,81005,Culex quinquefasciatus,,Culex quinquefasciatus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex quinquefasciatus,,,,,,,
CULREE,MOSQUITO,True,81204,Culex reevesi,,Culex reevesi,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex reevesi,,,,,,,
CULRES,MOSQUITO,True,81050,Culex restuans,,Culex restuans,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex restuans,,,,,,,
CULSAL,MOSQUITO,True,81216,Culex salinarius,,Culex salinarius,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex salinarius,,,,,,,
CULSAR,MOSQUITO,True,81041,Culex sardinerae,,Culex sardinerae,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex sardinerae,,,,,,,
CULSEC,MOSQUITO,True,81136,Culex secutor,,Culex secutor,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex secutor,,,,,,,
CULSP,MOSQUITO,True,80798,Culicidae,Class,Culicidae spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,,,,,,,,,,,,
CULSP1,MOSQUITO,True,80999,Culex,,Culex spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,,,,,,,,
CULSP2,MOSQUITO,True,81002,Culiseta,,Culiseta spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culiseta,,,,,,,,,,,
CULSP3,MOSQUITO,True,89975,Culicini,soilGreatGroup,Culicini spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Culicini,,,,,,,,,,,,,
CULSP4,MOSQUITO,True,89974,Culicinae,Species,Culicinae spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,,,,,,,,,,,,,,
CULSP5,MOSQUITO,True,132911,Culisetini,soilGreatGroup,Culisetini sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Culisetini,,,,,,,,,,,,,
CULSTI,MOSQUITO,True,81224,Culex stigmatosoma,,Culex stigmatosoma,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex stigmatosoma,,,,,,,
CULTAE,MOSQUITO,True,81170,Culex taeniopus,,Culex taeniopus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex taeniopus,,,,,,,
CULTAR,MOSQUITO,True,81133,Culex tarsalis,,Culex tarsalis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex tarsalis,,,,,,,
CULTER,MOSQUITO,True,81110,Culex territans,,Culex territans,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex territans,,,,,,,
CULTHR,MOSQUITO,True,81011,Culex thriambus,,Culex thriambus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,,,,Culex thriambus,,,,,,,
CULUNI1,MOSQUITO,True,132985,Culex univittatus,,Culex univittatus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Culex,Culex (Culex),,,Culex univittatus,,,,,,,
DEICAN,MOSQUITO,True,81271,Deinocerites cancer,,Deinocerites cancer,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Deinocerites,,,,Deinocerites cancer,,,,,,,
DEIMAT,MOSQUITO,True,81272,Deinocerites mathesoni,,Deinocerites mathesoni,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Deinocerites,,,,Deinocerites mathesoni,,,,,,,
DEIPSE,MOSQUITO,True,81273,Deinocerites pseudes,,Deinocerites pseudes,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Deinocerites,,,,Deinocerites pseudes,,,,,,,
DEISP,MOSQUITO,True,81270,Deinocerites,,Deinocerites spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Deinocerites,,,,,,,,,,,
