neon_taxonID,neon_lookup_group,is_biorepo_mapped,biorepo_tid,scientificName_biorepo,taxonRank_biorepo,verbatimScientificName_biorepo_map,biorepo_organism,biorepo_kingdom,biorepo_subkingdom,biorepo_division,biorepo_subdivision,biorepo_superclass,biorepo_class,biorepo_subclass,biorepo_order,biorepo_suborder,biorepo_superfamily,biorepo_family,biorepo_subfamily,biorepo_tribe,biorepo_subtribe,biorepo_genus,biorepo_subgenus,biorepo_section,biorepo_subsection,biorepo_species,biorepo_subspecies,biorepo_variety,biorepo_subvariety,biorepo_form,biorepo_subform,biorepo_cultivated,biorepo_complex/group
TOXARG,MOSQUITO,True,81359,Toxorhynchites argenteotarsis,,Toxorhynchites argenteotarsis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Toxorhynchites,,,,Toxorhynchites argenteotarsis,,,,,,,
TOXBRE,MOSQUITO,True,81360,Toxorhynchites brevipalpis,,Toxorhynchites brevipalpis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Toxorhynchites,,,,Toxorhynchites brevipalpis,,,,,,,
TOXLEW,MOSQUITO,True,81361,Toxorhynchites lewaldii,,Toxorhynchites lewaldii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Toxorhynchites,,,,Toxorhynchites lewaldii,,,,,,,
TOXMAR,MOSQUITO,True,81362,Toxorhynchites marshallii,,Toxorhynchites marshallii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Toxorhynchites,,,,Toxorhynchites marshallii,,,,,,,
TOXMOC,MOSQUITO,True,86089,Toxorhynchites moctezuma,,Toxorhynchites moctezuma,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Toxorhynchites,,,,Toxorhynchites moctezuma,,,,,,,
TOXPOR,MOSQUITO,True,81363,Toxorhynchites portoricensis,,Toxorhynchites portoricensis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Toxorhynchites,,,,Toxorhynchites portoricensis,,,,,,,
TOXRUT,MOSQUITO,True,89969,Toxorhynchites rutilus septentrionalis,,Toxorhynchites rutilus septentrionalis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Toxorhynchites,,,,Toxorhynchites rutilus,Toxorhynchites rutilus septentrionalis,,,,,,
TOXRUT1,MOSQUITO,True,81364,Toxorhynchites rutilus,,Toxorhynchites rutilus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Toxorhynchites,,,,Toxorhynchites rutilus,,,,,,,
TOXRUT2,MOSQUITO,True,149340,Toxorhynchites rutilus rutilus,,Toxorhynchites rutilus rutilus,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Toxorhynchites,,,,Toxorhynchites rutilus,Toxorhynchites rutilus rutilus,,,,,,
TOXSP,MOSQUITO,True,81206,Toxorhynchites,,Toxorhynchites spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Toxorhynchites,,,,,,,,,,,
TOXSP1,MOSQUITO,True,89978,Toxorhynchitini,soilGreatGroup,Toxorhynchitini spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,Toxorhynchitini,,,,,,,,,,,,,
TOXSP2,MOSQUITO,True,89977,Toxorhynchitinae,,Toxorhynchitinae spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,Toxorhynchitinae,,,,,,,,,,,,
TOXSPL,MOSQUITO,True,81207,Toxorhynchites splendens,,Toxorhynchites splendens,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Toxorhynchites,,,,Toxorhynchites splendens,,,,,,,
TOXSPP,MOSQUITO,True,89977,Toxorhynchitinae,,Toxorhynchitinae sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,Toxorhynchitinae,,,,,,,,,,,,
TOXSPP1,MOSQUITO,True,89978,Toxorhynchitini,soilGreatGroup,Toxorhynchitini sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,Toxorhynchitini,,,,,,,,,,,,,
TOXSPP2,MOSQUITO,True,81206,Toxorhynchites,,Toxorhynchites sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Toxorhynchites,,,,,,,,,,,
TRIMIC,MOSQUITO,True,81366,Trichopronomyia microannulata,,Trichopronomyia microannulata,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Trichopronomyia,,,,Trichopronomyia microannulata,,,,,,,
URAANH,MOSQUITO,True,89968,Uranotaenia anhydor syntheta,,Uranotaenia anhydor syntheta,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,Uranotaenia anhydor,Uranotaenia anhydor syntheta,,,,,,
URAANH1,MOSQUITO,True,81368,Uranotaenia anhydor,,Uranotaenia anhydor,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,Uranotaenia anhydor,,,,,,,
URAANH2,MOSQUITO,True,141807,Uranotaenia anhydor anhydor,,Uranotaenia anhydor anhydor,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,Uranotaenia anhydor,Uranotaenia anhydor anhydor,,,,,,
URACON,MOSQUITO,True,81370,Uranotaenia continentalis,,Uranotaenia continentalis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,Uranotaenia continentalis,,,,,,,
URACOO,MOSQUITO,True,81371,Uranotaenia cooki,,Uranotaenia cooki,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,Uranotaenia cooki,,,,,,,
URACOQ,MOSQUITO,True,81373,Uranotaenia coquilletti,,Uranotaenia coquilletti,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,Uranotaenia coquilletti,,,,,,,
URALOW,MOSQUITO,True,81369,Uranotaenia lowii,,Uranotaenia lowii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,Uranotaenia lowii,,,,,,,
URAMIN,MOSQUITO,True,81374,Uranotaenia minuta,,Uranotaenia minuta,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,Uranotaenia minuta,,,,,,,
URAMON,MOSQUITO,True,81375,Uranotaenia monilis,,Uranotaenia monilis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,Uranotaenia monilis,,,,,,,
URASAP,MOSQUITO,True,81372,Uranotaenia sapphirina,,Uranotaenia sapphirina,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,Uranotaenia sapphirina,,,,,,,
URASOC,MOSQUITO,True,81376,Uranotaenia socialis,,Uranotaenia socialis,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,Uranotaenia socialis,,,,,,,
URASP,MOSQUITO,True,81367,Uranotaenia,,Uranotaenia spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,,,,,,,,
URASP1,MOSQUITO,True,135254,Uranotaeniini,soilGreatGroup,Uranotaeniini sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Uranotaeniini,,,,,,,,,,,,,
URASPP,MOSQUITO,True,81367,Uranotaenia,,Uranotaenia sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,,,,,,,,
URASPP1,MOSQUITO,True,135254,Uranotaeniini,soilGreatGroup,Uranotaeniini spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,Culicinae,Uranotaeniini,,,,,,,,,,,,,
URASYN,MOSQUITO,True,81377,Uranotaenia syntheta,,Uranotaenia syntheta,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Uranotaenia,,,,Uranotaenia syntheta,,,,,,,
WORGRA,MOSQUITO,True,81379,Worcesteria grata,,Worcesteria grata,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Worcesteria,,,,Worcesteria grata,,,,,,,
WYEABI,MOSQUITO,True,81380,Wyeomyia abia,,Wyeomyia abia,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,,,,Wyeomyia abia,,,,,,,
WYEANT,MOSQUITO,True,81381,Wyeomyia antoinetta,,Wyeomyia antoinetta,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,,,,Wyeomyia antoinetta,,,,,,,
WYEARG,MOSQUITO,True,81383,Wyeomyia argyrura,,Wyeomyia argyrura,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,,,,Wyeomyia argyrura,,,,,,,
WYECON,MOSQUITO,True,81384,Wyeomyia conchita,,Wyeomyia conchita,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,,,,Wyeomyia conchita,,,,,,,
WYEGLA,MOSQUITO,True,81385,Wyeomyia glaucocephala,,Wyeomyia glaucocephala,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,,,,Wyeomyia glaucocephala,,,,,,,
WYEMED,MOSQUITO,True,135295,Wyeomyia medioalbipes,,Wyeomyia medioalbipes,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,Wyeomyia (Wyeomyia),,,Wyeomyia medioalbipes,,,,,,,
WYEMIT,MOSQUITO,True,81276,Wyeomyia mitchellii,,Wyeomyia mitchellii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,,,,Wyeomyia mitchellii,,,,,,,
WYEOCH,MOSQUITO,True,81386,Wyeomyia ochrura,,Wyeomyia ochrura,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,,,,Wyeomyia ochrura,,,,,,,
WYESMI,MOSQUITO,True,81387,Wyeomyia smithii,,Wyeomyia smithii,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,,,,Wyeomyia smithii,,,,,,,
WYESP,MOSQUITO,True,81275,Wyeomyia,,Wyeomyia spp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,,,,,,,,,,,
WYESPE,MOSQUITO,True,135297,Wyeomyia splendida,,Wyeomyia splendida,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,Wyeomyia (Phoniomyia),,,Wyeomyia splendida,,,,,,,
WYESPP,MOSQUITO,True,81275,Wyeomyia,,Wyeomyia sp.,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,,,,,,,,,,,
WYEVAN,MOSQUITO,True,81382,Wyeomyia vanduzeei,,Wyeomyia vanduzeei,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,,,,Wyeomyia vanduzeei,,,,,,,
WYEVIO,MOSQUITO,True,81388,Wyeomyia violescens,,Wyeomyia violescens,Organism,Animalia,,Arthropoda,,,Insecta,,Diptera,,,Culicidae,,,,Wyeomyia,,,,Wyeomyia violescens,,,,,,,
